Time_(Ps),ROG_(nm)
50460,1.85136
50470,1.84813
50480,1.84679
50490,1.85164
50500,1.85389
50510,1.84965
50520,1.84273
50530,1.8433
50540,1.84781
50550,1.83899
50560,1.84865
50570,1.84591
50580,1.83486
50590,1.8423
50600,1.83795
50610,1.83339
50620,1.83461
50630,1.83747
50640,1.83638
50650,1.84595
50660,1.83324
50670,1.83517
50680,1.84246
50690,1.83441
50700,1.85121
50710,1.84239
50720,1.83162
50730,1.83684
50740,1.83397
50750,1.83833
50760,1.83812
50770,1.83539
50780,1.84194
50790,1.83282
50800,1.83843
50810,1.84055
50820,1.84165
50830,1.84346
50840,1.84973
50850,1.83239
50860,1.84414
50870,1.84007
50880,1.83593
50890,1.84128
50900,1.83654
50910,1.84319
50920,1.83986
50930,1.84408
50940,1.84338
50950,1.84504
50960,1.84218
50970,1.84157
50980,1.84944
50990,1.84903
51000,1.8453
51010,1.84137
51020,1.84388
51030,1.83935
51040,1.85044
51050,1.84358
51060,1.84816
51070,1.84464
51080,1.84262
51090,1.84346
51100,1.84337
51110,1.8435
51120,1.84684
51130,1.84599
51140,1.84839
51150,1.84246
51160,1.84953
51170,1.85016
51180,1.85397
51190,1.84993
51200,1.85075
51210,1.85774
51220,1.84869
51230,1.85127
51240,1.85493
51250,1.85059
51260,1.85552
51270,1.84861
51280,1.86174
51290,1.84392
51300,1.83872
51310,1.8475
51320,1.85648
51330,1.84894
51340,1.85221
51350,1.84912
51360,1.8583
51370,1.84952
51380,1.85063
51390,1.84951
51400,1.85268
51410,1.85374
51420,1.84818
51430,1.84339
51440,1.84735
51450,1.84398
51460,1.83821
51470,1.84481
51480,1.84297
51490,1.83541
51500,1.83617
51510,1.83729
51520,1.83841
51530,1.84729
51540,1.84908
51550,1.84244
51560,1.84175
51570,1.84049
51580,1.84326
51590,1.84722
51600,1.84052
51610,1.84471
51620,1.8448
51630,1.84061
51640,1.8351
51650,1.83532
51660,1.83817
51670,1.84203
51680,1.83284
51690,1.83318
51700,1.84196
51710,1.83669
51720,1.8427
51730,1.8413
51740,1.839
51750,1.8374
51760,1.83609
51770,1.84239
51780,1.84221
51790,1.84273
51800,1.83874
51810,1.84756
51820,1.8491
51830,1.84239
51840,1.8421
51850,1.845
51860,1.85496
51870,1.84562
51880,1.8409
51890,1.84973
51900,1.84854
51910,1.8439
51920,1.84639
51930,1.84797
51940,1.85323
51950,1.84564
51960,1.84702
51970,1.84864
51980,1.85194
51990,1.8447
52000,1.85423
52010,1.84907
52020,1.85097
52030,1.84124
52040,1.84591
52050,1.84313
52060,1.84501
52070,1.84996
52080,1.8561
52090,1.84193
52100,1.84269
52110,1.85113
52120,1.85773
52130,1.84884
52140,1.85158
52150,1.85261
52160,1.85101
52170,1.84985
52180,1.85165
52190,1.84603
52200,1.83729
52210,1.84488
52220,1.84019
52230,1.84152
52240,1.85095
52250,1.84895
52260,1.84566
52270,1.84418
52280,1.844
52290,1.84619
52300,1.85142
52310,1.83984
52320,1.84928
52330,1.85967
52340,1.85475
52350,1.85684
52360,1.85156
52370,1.85338
52380,1.85299
52390,1.85363
52400,1.8566
52410,1.85625
52420,1.84808
52430,1.84122
52440,1.84454
52450,1.84521
52460,1.84929
52470,1.8542
52480,1.8494
52490,1.84079
52500,1.84643
52510,1.84395
52520,1.85523
52530,1.85611
52540,1.84857
52550,1.84188
52560,1.84554
52570,1.8504
52580,1.85243
52590,1.85345
52600,1.85151
52610,1.85277
52620,1.85329
52630,1.85164
52640,1.85217
52650,1.86166
52660,1.85495
52670,1.85532
52680,1.85705
52690,1.85781
52700,1.85179
52710,1.85907
52720,1.8544
52730,1.84989
52740,1.85719
52750,1.85553
52760,1.85309
52770,1.84775
52780,1.85628
52790,1.84957
52800,1.85165
52810,1.84483
52820,1.85299
52830,1.85441
52840,1.85597
52850,1.85699
52860,1.86196
52870,1.85601
52880,1.85376
52890,1.85728
52900,1.85084
52910,1.84672
52920,1.85571
52930,1.85877
52940,1.85303
52950,1.85033
52960,1.85515
52970,1.85906
52980,1.86436
52990,1.86015
53000,1.85929
53010,1.85922
53020,1.85776
53030,1.85675
53040,1.85402
53050,1.85573
53060,1.84825
53070,1.85073
53080,1.86141
53090,1.85315
53100,1.85752
53110,1.85796
53120,1.86071
53130,1.86133
53140,1.85721
53150,1.86941
53160,1.86647
53170,1.86556
53180,1.86871
53190,1.86414
53200,1.85862
53210,1.86724
53220,1.86065
53230,1.86614
53240,1.86973
53250,1.86731
53260,1.87182
53270,1.8661
53280,1.85694
53290,1.84959
53300,1.8502
53310,1.84245
53320,1.85291
53330,1.85294
53340,1.85409
53350,1.86158
53360,1.85634
53370,1.86392
53380,1.84986
53390,1.84788
53400,1.85826
53410,1.86335
53420,1.85739
53430,1.84825
53440,1.85461
53450,1.85947
53460,1.8641
53470,1.85582
53480,1.85818
53490,1.85572
53500,1.85025
53510,1.86287
53520,1.85423
53530,1.85249
53540,1.85611
53550,1.85738
53560,1.85714
53570,1.85534
53580,1.85723
53590,1.85219
53600,1.86007
53610,1.85628
53620,1.85816
53630,1.85856
53640,1.8615
53650,1.86251
53660,1.85215
53670,1.85731
53680,1.85655
53690,1.85815
53700,1.86211
53710,1.86713
53720,1.85673
53730,1.86015
53740,1.85208
53750,1.85827
53760,1.85211
53770,1.86003
53780,1.85965
53790,1.85546
53800,1.86034
53810,1.85829
53820,1.85532
53830,1.85619
53840,1.84827
53850,1.85693
53860,1.85694
53870,1.84937
53880,1.84782
53890,1.85088
53900,1.85432
53910,1.85135
53920,1.85114
53930,1.84825
53940,1.85644
53950,1.84466
53960,1.84647
53970,1.85493
53980,1.84811
53990,1.86022
54000,1.86384
54010,1.86313
54020,1.85976
54030,1.85852
54040,1.85265
54050,1.85606
54060,1.84052
54070,1.85333
54080,1.84617
54090,1.84598
54100,1.84785
54110,1.855
54120,1.8568
54130,1.84846
54140,1.85919
54150,1.86184
54160,1.86027
54170,1.84934
54180,1.85079
54190,1.85519
54200,1.85237
54210,1.85885
54220,1.85173
54230,1.85161
54240,1.85593
54250,1.85257
54260,1.84924
54270,1.85027
54280,1.84742
54290,1.85591
54300,1.85512
54310,1.85801
54320,1.85486
54330,1.85385
54340,1.85037
54350,1.85941
54360,1.85523
54370,1.85211
54380,1.85774
54390,1.85096
54400,1.84714
54410,1.85126
54420,1.85703
54430,1.85405
54440,1.85288
54450,1.86021
54460,1.85346
54470,1.84944
54480,1.85258
54490,1.86478
54500,1.86365
54510,1.85992
54520,1.85783
54530,1.86155
54540,1.86329
54550,1.86771
54560,1.86498
54570,1.85981
54580,1.8672
54590,1.8636
54600,1.86539
54610,1.86291
54620,1.86582
54630,1.86636
54640,1.86338
54650,1.8626
54660,1.86351
54670,1.86107
54680,1.85283
54690,1.84909
54700,1.84652
54710,1.84838
54720,1.84821
54730,1.84955
54740,1.85791
54750,1.85472
54760,1.85264
54770,1.85662
54780,1.8464
54790,1.85146
54800,1.85977
54810,1.85723
54820,1.85992
54830,1.86231
54840,1.85627
54850,1.85707
54860,1.86162
54870,1.87115
54880,1.86821
54890,1.85791
54900,1.85509
54910,1.85715
54920,1.85698
54930,1.85225
54940,1.8544
54950,1.85879
54960,1.85366
54970,1.85394
54980,1.86309
54990,1.86146
55000,1.85591
55010,1.85721
55020,1.85702
55030,1.85549
55040,1.85667
55050,1.84743
55060,1.85454
55070,1.85503
55080,1.86068
55090,1.85458
55100,1.85839
55110,1.85485
55120,1.85744
55130,1.85752
55140,1.85876
55150,1.85769
55160,1.85357
55170,1.85929
55180,1.87273
55190,1.85788
55200,1.86404
55210,1.86671
55220,1.86965
55230,1.85828
55240,1.86871
55250,1.8641
55260,1.85979
55270,1.85669
55280,1.8639
55290,1.85522
55300,1.85676
55310,1.86121
55320,1.85679
55330,1.85564
55340,1.85968
55350,1.85645
55360,1.85843
55370,1.85797
55380,1.86253
55390,1.87189
55400,1.86673
55410,1.86254
55420,1.86567
55430,1.86393
55440,1.86849
55450,1.85429
55460,1.86315
55470,1.86681
55480,1.85874
55490,1.86773
55500,1.86727
55510,1.87715
55520,1.87016
55530,1.86721
55540,1.86241
55550,1.86339
55560,1.86649
55570,1.85956
55580,1.86503
55590,1.87063
55600,1.8641
55610,1.85765
55620,1.85841
55630,1.86182
55640,1.86809
55650,1.86565
55660,1.86429
55670,1.85732
55680,1.86083
55690,1.86272
55700,1.86892
55710,1.86364
55720,1.86992
55730,1.86883
55740,1.87012
55750,1.86124
55760,1.87162
55770,1.87388
55780,1.87248
55790,1.87521
55800,1.87436
55810,1.87565
55820,1.87216
55830,1.86666
55840,1.87126
55850,1.87716
55860,1.86724
55870,1.86875
55880,1.87279
55890,1.87137
55900,1.8678
55910,1.87023
55920,1.87219
55930,1.87419
55940,1.87555
55950,1.87882
55960,1.88265
55970,1.88182
55980,1.88928
55990,1.87158
56000,1.87991
56010,1.86185
56020,1.87192
56030,1.88653
56040,1.88329
56050,1.87934
56060,1.88115
56070,1.86836
56080,1.87424
56090,1.88326
56100,1.88162
56110,1.87712
56120,1.87466
56130,1.87273
56140,1.86953
56150,1.87896
56160,1.87461
56170,1.87678
56180,1.87102
56190,1.87155
56200,1.87699
56210,1.86976
56220,1.87804
56230,1.87563
56240,1.87453
56250,1.86699
56260,1.86939
56270,1.86679
56280,1.87686
56290,1.86941
56300,1.8723
56310,1.87702
56320,1.8796
56330,1.86251
56340,1.86917
56350,1.87372
56360,1.87039
56370,1.86702
56380,1.86929
56390,1.86731
56400,1.86873
56410,1.87228
56420,1.86336
56430,1.87192
56440,1.87018
56450,1.86533
56460,1.86209
56470,1.86559
56480,1.86621
56490,1.8696
56500,1.87069
56510,1.86185
56520,1.86462
56530,1.86188
56540,1.85685
56550,1.87236
56560,1.86996
56570,1.87001
56580,1.86822
56590,1.86661
56600,1.87364
56610,1.87082
56620,1.86786
56630,1.87323
56640,1.86854
56650,1.87679
56660,1.87306
56670,1.87728
56680,1.87118
56690,1.87442
56700,1.86644
56710,1.87164
56720,1.88034
56730,1.88529
56740,1.87821
56750,1.8903
56760,1.88872
56770,1.88146
56780,1.87714
56790,1.87215
56800,1.8709
56810,1.87127
56820,1.86814
56830,1.87939
56840,1.88994
56850,1.89184
56860,1.88554
56870,1.8862
56880,1.87787
56890,1.8888
56900,1.88267
56910,1.87526
56920,1.88165
56930,1.88736
56940,1.88455
56950,1.8753
56960,1.86988
56970,1.87702
56980,1.87319
56990,1.86776
57000,1.86116
57010,1.86865
57020,1.86051
57030,1.85669
57040,1.85524
57050,1.86317
57060,1.86867
57070,1.87192
57080,1.86791
57090,1.85821
57100,1.86353
57110,1.86986
57120,1.8702
57130,1.8645
57140,1.86542
57150,1.85235
57160,1.85275
57170,1.86657
57180,1.86308
57190,1.86
57200,1.86514
57210,1.86239
57220,1.87005
57230,1.86381
57240,1.86225
57250,1.86476
57260,1.87387
57270,1.87245
57280,1.87865
57290,1.88142
57300,1.87407
57310,1.87046
57320,1.87015
57330,1.86353
57340,1.86545
57350,1.87108
57360,1.87023
57370,1.86586
57380,1.87397
57390,1.8713
57400,1.87375
57410,1.87342
57420,1.87862
57430,1.86837
57440,1.86468
57450,1.87038
57460,1.86629
57470,1.87279
57480,1.87271
57490,1.86055
57500,1.8713
57510,1.8552
57520,1.85962
57530,1.86038
57540,1.87039
57550,1.86751
57560,1.86931
57570,1.86626
57580,1.87128
57590,1.86729
57600,1.86444
57610,1.86439
57620,1.85453
57630,1.87024
57640,1.86317
57650,1.86522
57660,1.86814
57670,1.86122
57680,1.85619
57690,1.86254
57700,1.86666
57710,1.86903
57720,1.86954
57730,1.86861
57740,1.8713
57750,1.87247
57760,1.86567
57770,1.87005
57780,1.86441
57790,1.86653
57800,1.86976
57810,1.86643
57820,1.85952
57830,1.86377
57840,1.86925
57850,1.85809
57860,1.85744
57870,1.85103
57880,1.85277
57890,1.85692
57900,1.85826
57910,1.86184
57920,1.85032
57930,1.86689
57940,1.86196
57950,1.86667
57960,1.87089
57970,1.87029
57980,1.862
57990,1.8711
58000,1.86658
58010,1.86109
58020,1.8729
58030,1.86927
58040,1.85703
58050,1.85924
58060,1.86019
58070,1.85659
58080,1.86489
58090,1.86657
58100,1.86238
58110,1.8671
58120,1.86744
58130,1.86571
58140,1.87262
58150,1.87143
58160,1.87417
58170,1.87358
58180,1.8735
58190,1.87474
58200,1.86892
58210,1.86665
58220,1.86647
58230,1.85963
58240,1.86366
58250,1.86542
58260,1.85851
58270,1.86416
58280,1.85803
58290,1.85881
58300,1.85719
58310,1.85078
58320,1.85333
58330,1.86122
58340,1.84937
58350,1.86082
58360,1.85508
58370,1.85757
58380,1.84984
58390,1.85553
58400,1.85586
58410,1.85943
58420,1.8666
58430,1.86509
58440,1.86164
58450,1.85718
58460,1.85837
58470,1.85428
58480,1.84819
58490,1.84879
58500,1.846
58510,1.84766
58520,1.8526
58530,1.85644
58540,1.84682
58550,1.84348
58560,1.84545
58570,1.85018
58580,1.84993
58590,1.85263
58600,1.85359
58610,1.85504
58620,1.85583
58630,1.85812
58640,1.8563
58650,1.85851
58660,1.85922
58670,1.85713
58680,1.86503
58690,1.86696
58700,1.85762
58710,1.8581
58720,1.86217
58730,1.85958
58740,1.86121
58750,1.86818
58760,1.87004
58770,1.87167
58780,1.87419
58790,1.8718
58800,1.86643
58810,1.86061
58820,1.86029
58830,1.86753
58840,1.8647
58850,1.87215
58860,1.85931
58870,1.86496
58880,1.86663
58890,1.86063
58900,1.86397
58910,1.86633
58920,1.86485
58930,1.86275
58940,1.8608
58950,1.87699
58960,1.86308
58970,1.8643
58980,1.85592
58990,1.8654
59000,1.85898
59010,1.85818
59020,1.86561
59030,1.85618
59040,1.85798
59050,1.85765
59060,1.86235
59070,1.8602
59080,1.86125
59090,1.85767
59100,1.85608
59110,1.86619
59120,1.87484
59130,1.87786
59140,1.8667
59150,1.86579
59160,1.86581
59170,1.87366
59180,1.87252
59190,1.87542
59200,1.86868
59210,1.86518
59220,1.86181
59230,1.86975
59240,1.8621
59250,1.86268
59260,1.86916
59270,1.87289
59280,1.8679
59290,1.86001
59300,1.86818
59310,1.86598
59320,1.86663
59330,1.86207
59340,1.85454
59350,1.85712
59360,1.8615
59370,1.85279
59380,1.85443
59390,1.86195
59400,1.86534
59410,1.85669
59420,1.86178
59430,1.87317
59440,1.87206
59450,1.8695
59460,1.87682
59470,1.87911
59480,1.87354
59490,1.86907
59500,1.88053
59510,1.87921
59520,1.8811
59530,1.88219
59540,1.87509
59550,1.87895
59560,1.879
59570,1.88106
59580,1.88218
59590,1.88038
59600,1.88207
59610,1.88096
59620,1.89007
59630,1.88569
59640,1.88523
59650,1.87475
59660,1.87435
59670,1.87604
59680,1.88589
59690,1.8863
59700,1.88075
59710,1.88674
59720,1.88249
59730,1.87926
59740,1.87903
59750,1.88064
59760,1.87817
59770,1.87393
59780,1.86579
59790,1.88205
59800,1.88083
59810,1.87518
59820,1.88134
59830,1.87637
59840,1.88527
59850,1.88424
59860,1.88301
59870,1.87362
59880,1.87802
59890,1.8729
59900,1.8736
59910,1.8804
59920,1.86902
59930,1.87271
59940,1.86198
59950,1.86779
59960,1.87108
59970,1.88082
59980,1.87486
59990,1.87189
60000,1.86957
60010,1.86718
60020,1.8583
60030,1.86468
60040,1.86599
60050,1.86445
60060,1.86925
60070,1.86729
60080,1.86341
60090,1.87619
60100,1.87294
60110,1.86779
60120,1.8652
60130,1.8794
60140,1.87827
60150,1.8776
60160,1.88306
60170,1.88244
60180,1.8876
60190,1.87534
60200,1.87784
60210,1.87937
60220,1.88387
60230,1.88556
60240,1.88726
60250,1.88116
60260,1.8732
60270,1.88321
60280,1.88824
60290,1.88577
60300,1.88848
60310,1.88122
60320,1.89391
60330,1.89458
60340,1.88893
60350,1.89319
60360,1.89359
60370,1.88998
60380,1.87493
60390,1.87986
60400,1.88335
60410,1.87743
60420,1.87834
60430,1.87842
60440,1.88724
60450,1.87899
60460,1.87979
60470,1.88501
60480,1.88637
60490,1.89275
60500,1.88158
60510,1.88163
60520,1.87186
60530,1.88253
60540,1.88398
60550,1.87762
60560,1.87403
60570,1.8809
60580,1.86948
60590,1.86937
60600,1.88124
60610,1.88109
60620,1.87465
60630,1.87458
60640,1.87919
60650,1.88762
60660,1.88175
60670,1.88269
60680,1.87982
60690,1.8732
60700,1.87997
60710,1.8799
60720,1.86996
60730,1.87588
60740,1.8832
60750,1.88224
60760,1.87834
60770,1.88729
60780,1.87128
60790,1.87107
60800,1.87142
60810,1.8781
60820,1.87596
60830,1.88374
60840,1.87796
60850,1.87981
60860,1.88601
60870,1.87688
60880,1.88114
60890,1.88019
60900,1.88151
60910,1.87544
60920,1.88025
60930,1.88876
60940,1.87044
60950,1.87748
60960,1.87135
60970,1.87297
60980,1.86749
60990,1.86802
61000,1.8726
61010,1.86909
61020,1.87339
61030,1.87383
61040,1.86843
61050,1.87398
61060,1.8742
61070,1.86974
61080,1.87187
61090,1.87177
61100,1.87195
61110,1.87262
61120,1.87899
61130,1.87093
61140,1.87446
61150,1.87273
61160,1.87865
61170,1.87331
61180,1.87796
61190,1.88809
61200,1.89014
61210,1.87815
61220,1.88954
61230,1.88288
61240,1.89005
61250,1.87818
61260,1.87987
61270,1.87778
61280,1.88499
61290,1.87356
61300,1.88533
61310,1.87511
61320,1.87618
61330,1.87066
61340,1.87522
61350,1.87396
61360,1.87833
61370,1.87149
61380,1.86771
61390,1.86567
61400,1.87222
61410,1.8712
61420,1.8749
61430,1.8769
61440,1.88106
61450,1.87934
61460,1.87642
61470,1.87158
61480,1.87877
61490,1.87194
61500,1.86981
61510,1.87775
61520,1.87883
61530,1.87341
61540,1.87261
61550,1.87993
61560,1.87391
61570,1.88363
61580,1.87426
61590,1.88163
61600,1.87124
61610,1.87157
61620,1.86726
61630,1.86791
61640,1.87757
61650,1.88229
61660,1.8887
61670,1.87761
61680,1.87671
61690,1.8841
61700,1.87503
61710,1.87285
61720,1.87299
61730,1.88754
61740,1.87817
61750,1.87675
61760,1.87743
61770,1.88329
61780,1.87957
61790,1.87874
61800,1.87507
61810,1.87932
61820,1.88076
61830,1.8796
61840,1.88676
61850,1.87386
61860,1.8749
61870,1.87884
61880,1.87626
61890,1.87723
61900,1.87785
61910,1.87139
61920,1.87029
61930,1.87356
61940,1.87506
61950,1.87392
61960,1.87468
61970,1.87601
61980,1.87799
61990,1.8896
62000,1.87678
62010,1.87213
62020,1.87115
62030,1.87238
62040,1.87126
62050,1.87392
62060,1.86698
62070,1.86076
62080,1.86385
62090,1.86732
62100,1.8732
62110,1.87619
62120,1.8729
62130,1.87053
62140,1.87065
62150,1.85821
62160,1.8603
62170,1.85753
62180,1.85761
62190,1.85766
62200,1.86115
62210,1.86365
62220,1.86491
62230,1.85986
62240,1.86078
62250,1.86157
62260,1.8658
62270,1.86732
62280,1.8718
62290,1.86235
62300,1.86454
62310,1.85665
62320,1.86414
62330,1.86227
62340,1.86508
62350,1.86224
62360,1.86288
62370,1.85972
62380,1.85452
62390,1.85231
62400,1.85732
62410,1.85014
62420,1.84927
62430,1.85766
62440,1.85987
62450,1.86085
62460,1.86263
62470,1.85878
62480,1.85785
62490,1.87106
62500,1.85735
62510,1.86125
62520,1.86838
62530,1.85368
62540,1.85497
62550,1.85737
62560,1.86017
62570,1.85659
62580,1.85899
62590,1.85964
62600,1.8658
62610,1.86259
62620,1.86015
62630,1.85656
62640,1.85589
62650,1.8573
62660,1.86148
62670,1.86156
62680,1.85558
62690,1.85314
62700,1.86012
62710,1.86177
62720,1.8539
62730,1.85668
62740,1.85428
62750,1.85707
62760,1.85806
62770,1.86039
62780,1.86376
62790,1.86091
62800,1.8552
62810,1.85629
62820,1.85265
62830,1.8469
62840,1.85152
62850,1.84481
62860,1.85794
62870,1.84864
62880,1.85134
62890,1.85711
62900,1.86514
62910,1.86857
62920,1.85358
62930,1.85697
62940,1.85512
62950,1.85053
62960,1.85536
62970,1.85924
62980,1.86316
62990,1.85672
63000,1.86457
63010,1.86105
63020,1.85253
63030,1.85355
63040,1.85871
63050,1.8552
63060,1.84735
63070,1.84651
63080,1.85008
63090,1.85646
63100,1.86284
63110,1.85698
63120,1.85183
63130,1.86855
63140,1.87008
63150,1.86178
63160,1.867
63170,1.86365
63180,1.87104
63190,1.8645
63200,1.85399
63210,1.86263
63220,1.86503
63230,1.86373
63240,1.87406
63250,1.86088
63260,1.85898
63270,1.8692
63280,1.86942
63290,1.8666
63300,1.87253
63310,1.87124
63320,1.86972
63330,1.87162
63340,1.87856
63350,1.86454
63360,1.87865
63370,1.87788
63380,1.87839
63390,1.87274
63400,1.88182
63410,1.87251
63420,1.87392
63430,1.86966
63440,1.87346
63450,1.8696
63460,1.87569
63470,1.8668
63480,1.87489
63490,1.87884
63500,1.88269
63510,1.88015
63520,1.88851
63530,1.88437
63540,1.88228
63550,1.88087
63560,1.87573
63570,1.87768
63580,1.87572
63590,1.87502
63600,1.87392
63610,1.86961
63620,1.87445
63630,1.87123
63640,1.86866
63650,1.87543
63660,1.87108
63670,1.87593
63680,1.87034
63690,1.87842
63700,1.86579
63710,1.86853
63720,1.8712
63730,1.87681
63740,1.88086
63750,1.87237
63760,1.87535
63770,1.87804
63780,1.87659
63790,1.87461
63800,1.87229
63810,1.87277
63820,1.87404
63830,1.88036
63840,1.87951
63850,1.87187
63860,1.87305
63870,1.8721
63880,1.86063
63890,1.86778
63900,1.86958
63910,1.87591
63920,1.87351
63930,1.87913
63940,1.86609
63950,1.86811
63960,1.85907
63970,1.87222
63980,1.86419
63990,1.87217
64000,1.88088
64010,1.87258
64020,1.86481
64030,1.87017
64040,1.86982
64050,1.87742
64060,1.87656
64070,1.88223
64080,1.87467
64090,1.8782
64100,1.87334
64110,1.87402
64120,1.87249
64130,1.87836
64140,1.87818
64150,1.87597
64160,1.87801
64170,1.86507
64180,1.866
64190,1.86806
64200,1.87738
64210,1.87202
64220,1.86926
64230,1.87575
64240,1.8687
64250,1.87411
64260,1.8725
64270,1.87754
64280,1.88104
64290,1.87687
64300,1.87573
64310,1.87542
64320,1.88373
64330,1.88327
64340,1.88135
64350,1.87966
64360,1.87682
64370,1.87522
64380,1.87937
64390,1.8779
64400,1.88023
64410,1.87846
64420,1.8748
64430,1.87675
64440,1.87767
64450,1.86743
64460,1.8731
64470,1.87665
64480,1.86975
64490,1.87116
64500,1.87722
64510,1.86722
64520,1.86716
64530,1.87386
64540,1.88313
64550,1.87352
64560,1.87469
64570,1.8755
64580,1.86878
64590,1.8671
64600,1.86564
64610,1.8661
64620,1.86643
64630,1.86931
64640,1.86272
64650,1.85859
64660,1.86972
64670,1.86451
64680,1.86714
64690,1.86012
64700,1.86679
64710,1.85342
64720,1.86353
64730,1.85798
64740,1.87571
64750,1.87213
64760,1.86556
64770,1.87577
64780,1.87548
64790,1.86832
64800,1.87396
64810,1.87539
64820,1.88118
64830,1.87554
64840,1.88111
64850,1.86933
64860,1.87931
64870,1.87206
64880,1.87224
64890,1.881
64900,1.8709
64910,1.86342
64920,1.86193
64930,1.86663
64940,1.8731
64950,1.87975
64960,1.86897
64970,1.87249
64980,1.87839
64990,1.87734
65000,1.87326
65010,1.87484
65020,1.88125
65030,1.87635
65040,1.8696
65050,1.86541
65060,1.86213
65070,1.87273
65080,1.87593
65090,1.87558
65100,1.86864
65110,1.87614
65120,1.86602
65130,1.87113
65140,1.87588
65150,1.87058
65160,1.87637
65170,1.87277
65180,1.86992
65190,1.87319
65200,1.88119
65210,1.87896
65220,1.87874
65230,1.87628
65240,1.87752
65250,1.87272
65260,1.87526
65270,1.86902
65280,1.8737
65290,1.87022
65300,1.87165
65310,1.87156
65320,1.87388
65330,1.86898
65340,1.86648
65350,1.86383
65360,1.86708
65370,1.86442
65380,1.86742
65390,1.87324
65400,1.87153
65410,1.8679
65420,1.87419
65430,1.87333
65440,1.87068
65450,1.8691
65460,1.86649
65470,1.87227
65480,1.87638
65490,1.87015
65500,1.87421
65510,1.8693
65520,1.87527
65530,1.88546
65540,1.8857
65550,1.88325
65560,1.8792
65570,1.88364
65580,1.88695
65590,1.87535
65600,1.87221
65610,1.87135
65620,1.8798
65630,1.8708
65640,1.87812
65650,1.86762
65660,1.8717
65670,1.87113
65680,1.86173
65690,1.8649
65700,1.87092
65710,1.869
65720,1.87248
65730,1.8667
65740,1.86246
65750,1.86569
65760,1.87008
65770,1.86611
65780,1.86931
65790,1.87332
65800,1.87812
65810,1.87419
65820,1.87954
65830,1.8878
65840,1.8794
65850,1.87574
65860,1.88245
65870,1.89058
65880,1.88616
65890,1.8912
65900,1.8822
65910,1.87943
65920,1.88634
65930,1.87808
65940,1.88527
65950,1.88774
65960,1.87828
65970,1.88722
65980,1.88166
65990,1.8789
66000,1.87451
66010,1.87565
66020,1.88035
66030,1.87651
66040,1.86798
66050,1.86803
66060,1.87234
66070,1.87421
66080,1.87312
66090,1.87162
66100,1.86972
66110,1.87576
66120,1.87187
66130,1.87958
66140,1.87374
66150,1.87301
66160,1.8714
66170,1.87085
66180,1.8746
66190,1.87977
66200,1.88134
66210,1.87772
66220,1.87538
66230,1.87772
66240,1.87637
66250,1.87644
66260,1.87308
66270,1.8682
66280,1.87619
66290,1.86616
66300,1.86515
66310,1.86545
66320,1.86411
66330,1.86532
66340,1.87054
66350,1.88191
66360,1.87353
66370,1.87083
66380,1.85919
66390,1.85736
66400,1.86667
66410,1.86237
66420,1.8637
66430,1.86029
66440,1.86535
66450,1.86659
66460,1.86585
66470,1.8669
66480,1.8755
66490,1.8668
66500,1.87007
66510,1.87701
66520,1.87583
66530,1.87364
66540,1.88031
66550,1.87991
66560,1.87327
66570,1.87602
66580,1.87084
66590,1.87341
66600,1.86767
66610,1.87738
66620,1.87373
66630,1.86516
66640,1.87755
66650,1.86914
66660,1.87461
66670,1.86294
66680,1.86635
66690,1.8667
66700,1.86556
66710,1.86705
66720,1.87175
66730,1.87263
66740,1.87438
66750,1.8772
66760,1.88409
66770,1.88425
66780,1.88021
66790,1.88227
66800,1.88236
66810,1.87686
66820,1.87556
66830,1.8814
66840,1.87612
66850,1.88153
66860,1.87951
66870,1.87347
66880,1.88155
66890,1.87324
66900,1.87682
66910,1.87597
66920,1.87795
66930,1.87282
66940,1.8713
66950,1.88085
66960,1.87108
66970,1.87383
66980,1.87723
66990,1.87047
67000,1.87121
67010,1.87649
67020,1.86692
67030,1.86601
67040,1.86526
67050,1.86313
67060,1.86264
67070,1.87158
67080,1.86653
67090,1.87503
67100,1.86772
67110,1.86529
67120,1.86297
67130,1.86486
67140,1.87311
67150,1.87637
67160,1.88128
67170,1.87824
67180,1.87282
67190,1.86417
67200,1.87
67210,1.86726
67220,1.87889
67230,1.87966
67240,1.86792
67250,1.88124
67260,1.87859
67270,1.8778
67280,1.88287
67290,1.87729
67300,1.88131
67310,1.87472
67320,1.86982
67330,1.87577
67340,1.86963
67350,1.87475
67360,1.88148
67370,1.87756
67380,1.86676
67390,1.87026
67400,1.87293
67410,1.87006
67420,1.86835
67430,1.86182
67440,1.86081
67450,1.86116
67460,1.86244
67470,1.86426
67480,1.86747
67490,1.87666
67500,1.86357
67510,1.87094
67520,1.87459
67530,1.86699
67540,1.86491
67550,1.86514
67560,1.87013
67570,1.87862
67580,1.87545
67590,1.86744
67600,1.86996
67610,1.87059
67620,1.86998
67630,1.8723
67640,1.87236
67650,1.87006
67660,1.86399
67670,1.87217
67680,1.86868
67690,1.86627
67700,1.86028
67710,1.85882
67720,1.86098
67730,1.86234
67740,1.86978
67750,1.86381
67760,1.86597
67770,1.86785
67780,1.86898
67790,1.86669
67800,1.86464
67810,1.8711
67820,1.8661
67830,1.87188
67840,1.86795
67850,1.86691
67860,1.87265
67870,1.86587
67880,1.86763
67890,1.87039
67900,1.87034
67910,1.86264
67920,1.87002
67930,1.87214
67940,1.8804
