Time_(Ps),ROG_(nm)
58670,1.86813
58680,1.86472
58690,1.8579
58700,1.85769
58710,1.86361
58720,1.86061
58730,1.8686
58740,1.86246
58750,1.86966
58760,1.86846
58770,1.86694
58780,1.86092
58790,1.86659
58800,1.87074
58810,1.86575
58820,1.86999
58830,1.86737
58840,1.87568
58850,1.87014
58860,1.87029
58870,1.85984
58880,1.86605
58890,1.87414
58900,1.86212
58910,1.86404
58920,1.86512
58930,1.86934
58940,1.87188
58950,1.86329
58960,1.86151
58970,1.8675
58980,1.86226
58990,1.86029
59000,1.86328
59010,1.87228
59020,1.8675
59030,1.86895
59040,1.86748
59050,1.86704
59060,1.86975
59070,1.87504
59080,1.87027
59090,1.86876
59100,1.87113
59110,1.8739
59120,1.87417
59130,1.88203
59140,1.87478
59150,1.87588
59160,1.87715
59170,1.88293
59180,1.88028
59190,1.88355
59200,1.88658
59210,1.88196
59220,1.88099
59230,1.88958
59240,1.89187
59250,1.88478
59260,1.8757
59270,1.88891
59280,1.88891
59290,1.88312
59300,1.88366
59310,1.8829
59320,1.88637
59330,1.87147
59340,1.8779
59350,1.88156
59360,1.87723
59370,1.87362
59380,1.88072
59390,1.87011
59400,1.88411
59410,1.88201
59420,1.88798
59430,1.88615
59440,1.89447
59450,1.88559
59460,1.88162
59470,1.87708
59480,1.88073
59490,1.89358
59500,1.88365
59510,1.88295
59520,1.87252
59530,1.87422
59540,1.8729
59550,1.87522
59560,1.87433
59570,1.86867
59580,1.86859
59590,1.86792
59600,1.8636
59610,1.87584
59620,1.86614
59630,1.87096
59640,1.8682
59650,1.86961
59660,1.87552
59670,1.87498
59680,1.87329
59690,1.87188
59700,1.87482
59710,1.87542
59720,1.87903
59730,1.87197
59740,1.8752
59750,1.86948
59760,1.87759
59770,1.87846
59780,1.87092
59790,1.87281
59800,1.86956
59810,1.86597
59820,1.86632
59830,1.87104
59840,1.86556
59850,1.86914
59860,1.86971
59870,1.86322
59880,1.86573
59890,1.86878
59900,1.8663
59910,1.86787
59920,1.87617
59930,1.86389
59940,1.85673
59950,1.86125
59960,1.86251
59970,1.85756
59980,1.86377
59990,1.86027
60000,1.86635
60010,1.86232
60020,1.86511
60030,1.86832
60040,1.85887
60050,1.86543
60060,1.85936
60070,1.86494
60080,1.85843
60090,1.86103
60100,1.86195
60110,1.86821
60120,1.86539
60130,1.8643
60140,1.86636
60150,1.87121
60160,1.86416
60170,1.87128
60180,1.87818
60190,1.87573
60200,1.87303
60210,1.87602
60220,1.87087
60230,1.8713
60240,1.87591
60250,1.86877
60260,1.86201
60270,1.86909
60280,1.87006
60290,1.86472
60300,1.86449
60310,1.87411
60320,1.87003
60330,1.86449
60340,1.8723
60350,1.87442
60360,1.87177
60370,1.86972
60380,1.86613
60390,1.86947
60400,1.87483
60410,1.86335
60420,1.86275
60430,1.86731
60440,1.87624
60450,1.8622
60460,1.87099
60470,1.86333
60480,1.85905
60490,1.87856
60500,1.86857
60510,1.87116
60520,1.86618
60530,1.87055
60540,1.85952
60550,1.86443
60560,1.86184
60570,1.86811
60580,1.8599
60590,1.8606
60600,1.86002
60610,1.86093
60620,1.8634
60630,1.85905
60640,1.86338
60650,1.85632
60660,1.86146
60670,1.85985
60680,1.86623
60690,1.86359
60700,1.86816
60710,1.85676
60720,1.85591
60730,1.86126
60740,1.85602
60750,1.86607
60760,1.8692
60770,1.8661
60780,1.86202
60790,1.86451
60800,1.86654
60810,1.86193
60820,1.86027
60830,1.85366
60840,1.8548
60850,1.85614
60860,1.85973
60870,1.86131
60880,1.85787
60890,1.85631
60900,1.85625
60910,1.86668
60920,1.86042
60930,1.86567
60940,1.86865
60950,1.85428
60960,1.86047
60970,1.85509
60980,1.86501
60990,1.8543
61000,1.85885
61010,1.85435
61020,1.85369
61030,1.85331
61040,1.85359
61050,1.85537
61060,1.86546
61070,1.8589
61080,1.85429
61090,1.85918
61100,1.85209
61110,1.85432
61120,1.85519
61130,1.84735
61140,1.85209
61150,1.85327
61160,1.85657
61170,1.85137
61180,1.85595
61190,1.8607
61200,1.85597
61210,1.85552
61220,1.85329
61230,1.85142
61240,1.85846
61250,1.85825
61260,1.85947
61270,1.85952
61280,1.85716
61290,1.85541
61300,1.85796
61310,1.86187
61320,1.87227
61330,1.86701
61340,1.85843
61350,1.85154
61360,1.85923
61370,1.85599
61380,1.85903
61390,1.85772
61400,1.85856
61410,1.85476
61420,1.85285
61430,1.84689
61440,1.84915
61450,1.85233
61460,1.85343
61470,1.8606
61480,1.85687
61490,1.86628
61500,1.85758
61510,1.85366
61520,1.84943
61530,1.84734
61540,1.86112
61550,1.84867
61560,1.84744
61570,1.8511
61580,1.85989
61590,1.86038
61600,1.85168
61610,1.859
61620,1.8616
61630,1.85619
61640,1.85497
61650,1.85235
61660,1.84955
61670,1.85387
61680,1.85207
61690,1.85689
61700,1.85981
61710,1.85723
61720,1.85747
61730,1.85379
61740,1.85954
61750,1.85146
61760,1.85499
61770,1.85264
61780,1.8591
61790,1.85105
61800,1.84435
61810,1.84965
61820,1.86214
61830,1.85091
61840,1.8641
61850,1.85773
61860,1.85544
61870,1.85503
61880,1.85676
61890,1.85331
61900,1.85599
61910,1.863
61920,1.85987
61930,1.85501
61940,1.8586
61950,1.85233
61960,1.85043
61970,1.84999
61980,1.85752
61990,1.85659
62000,1.86555
62010,1.85787
62020,1.85551
62030,1.86555
62040,1.86549
62050,1.85493
62060,1.86524
62070,1.8662
62080,1.86427
62090,1.8683
62100,1.87059
62110,1.8719
62120,1.86781
62130,1.87218
62140,1.86829
62150,1.86925
62160,1.86876
62170,1.86346
62180,1.86351
62190,1.86402
62200,1.86318
62210,1.85816
62220,1.86285
62230,1.85633
62240,1.86804
62250,1.86916
62260,1.86077
62270,1.86797
62280,1.86321
62290,1.86524
62300,1.86486
62310,1.86397
62320,1.87894
62330,1.86685
62340,1.8702
62350,1.86089
62360,1.85671
62370,1.85602
62380,1.86016
62390,1.85034
62400,1.8583
62410,1.85874
62420,1.85636
62430,1.86171
62440,1.86065
62450,1.84739
62460,1.85004
62470,1.85772
62480,1.85897
62490,1.85073
62500,1.8662
62510,1.86529
62520,1.86406
62530,1.86246
62540,1.86404
62550,1.85829
62560,1.86047
62570,1.86441
62580,1.862
62590,1.87089
62600,1.86465
62610,1.8622
62620,1.85894
62630,1.8599
62640,1.85761
62650,1.86664
62660,1.85692
62670,1.85906
62680,1.86311
62690,1.85983
62700,1.85623
62710,1.8556
62720,1.86975
62730,1.87016
62740,1.8611
62750,1.86947
62760,1.87056
62770,1.87101
62780,1.87031
62790,1.85908
62800,1.86646
62810,1.85878
62820,1.85829
62830,1.8617
62840,1.85547
62850,1.85669
62860,1.84915
62870,1.85113
62880,1.85595
62890,1.85864
62900,1.84384
62910,1.85931
62920,1.84764
62930,1.86198
62940,1.85959
62950,1.85723
62960,1.85645
62970,1.85599
62980,1.86238
62990,1.86075
63000,1.86259
63010,1.85538
63020,1.85784
63030,1.86918
63040,1.86487
63050,1.86317
63060,1.86444
63070,1.86165
63080,1.86412
63090,1.86817
63100,1.86002
63110,1.86614
63120,1.85809
63130,1.86075
63140,1.86475
63150,1.86246
63160,1.86746
63170,1.87172
63180,1.86989
63190,1.86411
63200,1.86963
63210,1.86353
63220,1.85705
63230,1.85523
63240,1.8549
63250,1.85393
63260,1.86363
63270,1.85744
63280,1.86109
63290,1.86198
63300,1.85911
63310,1.85301
63320,1.86025
63330,1.86179
63340,1.85906
63350,1.85845
63360,1.86757
63370,1.85019
63380,1.86462
63390,1.85898
63400,1.85925
63410,1.86056
63420,1.86244
63430,1.86004
63440,1.86227
63450,1.8623
63460,1.86066
63470,1.86147
63480,1.85247
63490,1.84991
63500,1.85354
63510,1.86212
63520,1.85249
63530,1.85653
63540,1.86025
63550,1.85237
63560,1.84933
63570,1.85701
63580,1.85705
63590,1.85049
63600,1.85613
63610,1.86272
63620,1.85601
63630,1.85932
63640,1.86189
63650,1.86308
63660,1.85727
63670,1.85513
63680,1.86062
63690,1.85309
63700,1.85557
63710,1.86559
63720,1.85721
63730,1.86381
63740,1.85792
63750,1.86151
63760,1.85408
63770,1.86076
63780,1.85998
63790,1.85042
63800,1.86158
63810,1.85777
63820,1.85425
63830,1.85296
63840,1.85122
63850,1.84907
63860,1.85476
63870,1.85486
63880,1.85687
63890,1.85473
63900,1.85528
63910,1.85676
63920,1.86227
63930,1.85868
63940,1.85853
63950,1.8642
63960,1.86016
63970,1.8668
63980,1.85686
63990,1.8595
64000,1.86515
64010,1.85514
64020,1.86248
64030,1.85559
64040,1.86166
64050,1.86651
64060,1.8597
64070,1.85884
64080,1.85718
64090,1.86344
64100,1.8532
64110,1.8595
64120,1.86671
64130,1.86073
64140,1.85863
64150,1.85474
64160,1.86338
64170,1.86259
64180,1.8676
64190,1.86538
64200,1.85818
64210,1.86616
64220,1.85909
64230,1.85406
64240,1.8578
64250,1.85989
64260,1.86079
64270,1.85025
64280,1.85122
64290,1.86206
64300,1.85524
64310,1.85703
64320,1.85724
64330,1.85703
64340,1.85448
64350,1.85473
64360,1.86237
64370,1.86075
64380,1.86261
64390,1.86288
64400,1.85276
64410,1.86729
64420,1.86288
64430,1.86127
64440,1.85594
64450,1.85966
64460,1.85953
64470,1.85816
64480,1.86328
64490,1.86088
64500,1.8697
64510,1.85943
64520,1.86734
64530,1.86661
64540,1.87406
64550,1.87143
64560,1.8646
64570,1.8713
64580,1.87284
64590,1.87255
64600,1.86787
64610,1.87686
64620,1.87184
64630,1.86698
64640,1.86091
64650,1.85731
64660,1.85653
64670,1.87031
64680,1.86126
64690,1.85828
64700,1.86925
64710,1.86582
64720,1.86213
64730,1.86049
64740,1.86883
64750,1.8657
64760,1.85968
64770,1.86206
64780,1.86325
64790,1.86139
64800,1.86312
64810,1.85966
64820,1.86751
64830,1.85657
64840,1.86483
64850,1.8571
64860,1.85794
64870,1.85405
64880,1.85383
64890,1.8596
64900,1.86362
64910,1.86005
64920,1.85923
64930,1.86243
64940,1.85285
64950,1.85664
64960,1.85052
64970,1.85526
64980,1.86086
64990,1.86944
65000,1.85826
65010,1.8655
65020,1.86115
65030,1.87084
65040,1.85909
65050,1.85895
65060,1.8512
65070,1.86032
65080,1.86468
65090,1.85917
65100,1.8652
65110,1.8547
65120,1.85635
65130,1.85441
65140,1.85764
65150,1.85864
65160,1.85745
65170,1.8665
65180,1.86103
65190,1.85345
65200,1.8569
65210,1.85789
65220,1.86156
65230,1.85961
65240,1.86584
65250,1.85895
65260,1.86404
65270,1.87329
65280,1.87726
65290,1.8576
65300,1.86362
65310,1.8566
65320,1.86508
65330,1.8599
65340,1.86821
65350,1.86722
65360,1.86826
65370,1.87185
65380,1.86269
65390,1.86824
65400,1.86097
65410,1.86826
65420,1.86593
65430,1.86608
65440,1.86497
65450,1.862
65460,1.86043
65470,1.8524
65480,1.85315
65490,1.85195
65500,1.85536
65510,1.84936
65520,1.85319
65530,1.86016
65540,1.86833
65550,1.8566
65560,1.86322
65570,1.85997
65580,1.85488
65590,1.85968
65600,1.8593
65610,1.85942
65620,1.85366
65630,1.85819
65640,1.85805
65650,1.85779
65660,1.85391
65670,1.87291
65680,1.86919
65690,1.87419
65700,1.86506
65710,1.87206
65720,1.86234
65730,1.86154
65740,1.87133
65750,1.86767
65760,1.87122
65770,1.86003
65780,1.86889
65790,1.86111
65800,1.86677
65810,1.8599
65820,1.86153
65830,1.8632
65840,1.86348
65850,1.86517
65860,1.85977
65870,1.87022
65880,1.86984
65890,1.86376
65900,1.85948
65910,1.86199
65920,1.85255
65930,1.86026
65940,1.85943
65950,1.87085
65960,1.86503
65970,1.86489
65980,1.86021
65990,1.86143
66000,1.85409
66010,1.86002
66020,1.8669
66030,1.85787
66040,1.85396
66050,1.86329
66060,1.86601
66070,1.84924
66080,1.85434
66090,1.8557
66100,1.85463
66110,1.85892
66120,1.86097
66130,1.85595
66140,1.85458
66150,1.85144
66160,1.85158
66170,1.85118
66180,1.85534
66190,1.86072
66200,1.85924
66210,1.85188
66220,1.8585
66230,1.85636
66240,1.85838
66250,1.8531
66260,1.8512
66270,1.85786
66280,1.85045
66290,1.84963
66300,1.85049
66310,1.85047
66320,1.85689
66330,1.86102
66340,1.8578
66350,1.85859
66360,1.84467
66370,1.85312
66380,1.86433
66390,1.85583
66400,1.86468
66410,1.86564
66420,1.85161
66430,1.86428
66440,1.86817
66450,1.86564
66460,1.87139
66470,1.86805
66480,1.87285
66490,1.86827
66500,1.86639
66510,1.86578
66520,1.87125
66530,1.86877
66540,1.86189
66550,1.86937
66560,1.86803
66570,1.87172
66580,1.8685
66590,1.86742
66600,1.8623
66610,1.86484
66620,1.86532
66630,1.86732
66640,1.8646
66650,1.86461
66660,1.86693
66670,1.86403
66680,1.87299
66690,1.86755
66700,1.86245
66710,1.87173
66720,1.87078
66730,1.87123
66740,1.86809
66750,1.87106
66760,1.86495
66770,1.87229
66780,1.87107
66790,1.86966
66800,1.87065
66810,1.86433
66820,1.86332
66830,1.86374
66840,1.86645
66850,1.86228
66860,1.86389
66870,1.86064
66880,1.85907
66890,1.86128
66900,1.85621
66910,1.85701
66920,1.86559
66930,1.86617
66940,1.86367
66950,1.86516
66960,1.86611
66970,1.87011
66980,1.8776
66990,1.87384
67000,1.86308
67010,1.8728
67020,1.87141
67030,1.86489
67040,1.87054
67050,1.87128
67060,1.86472
67070,1.87041
67080,1.86395
67090,1.86741
67100,1.86469
67110,1.86248
67120,1.87026
67130,1.87074
67140,1.86217
67150,1.86335
67160,1.85955
67170,1.87095
67180,1.86274
67190,1.86875
67200,1.86732
67210,1.86658
67220,1.87242
67230,1.86403
67240,1.87991
67250,1.87783
67260,1.87303
67270,1.86444
67280,1.86608
67290,1.86997
67300,1.86603
67310,1.86984
67320,1.86432
67330,1.87104
67340,1.86537
67350,1.86082
67360,1.87525
67370,1.8598
67380,1.85928
67390,1.86609
67400,1.8634
67410,1.86186
67420,1.86754
67430,1.86596
67440,1.8575
67450,1.85993
67460,1.85912
67470,1.85865
67480,1.85976
67490,1.85507
67500,1.87168
67510,1.86553
67520,1.86312
67530,1.85421
67540,1.86889
67550,1.86414
67560,1.86316
67570,1.87109
67580,1.86301
67590,1.85722
67600,1.86287
67610,1.85792
67620,1.85608
67630,1.86625
67640,1.86442
67650,1.86526
67660,1.86483
67670,1.85012
67680,1.85794
67690,1.85535
67700,1.85466
67710,1.85389
67720,1.86128
67730,1.85442
67740,1.85307
67750,1.85925
67760,1.86046
67770,1.8635
67780,1.86059
67790,1.85422
67800,1.85964
67810,1.8624
67820,1.86595
67830,1.86218
67840,1.86893
67850,1.86748
67860,1.87212
67870,1.86122
67880,1.87609
67890,1.8637
67900,1.86486
67910,1.86662
67920,1.86762
67930,1.85984
67940,1.8575
67950,1.8679
67960,1.86847
67970,1.85676
67980,1.8584
67990,1.85638
68000,1.85602
68010,1.85893
68020,1.85381
68030,1.86643
68040,1.85345
68050,1.86105
68060,1.85672
68070,1.85204
68080,1.86005
68090,1.86459
68100,1.85004
68110,1.8598
68120,1.85955
68130,1.85857
68140,1.85032
68150,1.85525
68160,1.86138
68170,1.85286
68180,1.86113
68190,1.85929
68200,1.85503
68210,1.86409
68220,1.86202
68230,1.85877
68240,1.86678
68250,1.86396
68260,1.86338
68270,1.86732
68280,1.86006
68290,1.85854
68300,1.85678
68310,1.86348
68320,1.87202
68330,1.86235
68340,1.86577
68350,1.85588
68360,1.85596
68370,1.8548
68380,1.86482
68390,1.85869
68400,1.85885
68410,1.85439
68420,1.84859
68430,1.85905
68440,1.8659
68450,1.85681
68460,1.85873
68470,1.85582
68480,1.85683
68490,1.86377
68500,1.85788
68510,1.86306
68520,1.86562
68530,1.85325
68540,1.85573
68550,1.85648
68560,1.86221
68570,1.84754
68580,1.85779
68590,1.85443
68600,1.8522
68610,1.85651
68620,1.86594
68630,1.86919
68640,1.86334
68650,1.8615
68660,1.8598
68670,1.86062
68680,1.8637
68690,1.86329
68700,1.86528
68710,1.86718
68720,1.86979
68730,1.86599
68740,1.85677
68750,1.85713
68760,1.86
68770,1.85974
68780,1.85927
68790,1.86475
68800,1.86333
68810,1.86382
68820,1.86399
68830,1.86292
68840,1.86107
68850,1.86029
68860,1.85949
68870,1.86196
68880,1.86633
68890,1.86415
68900,1.86088
68910,1.86523
68920,1.85837
68930,1.8615
68940,1.8631
68950,1.86597
68960,1.85163
68970,1.8601
68980,1.8582
68990,1.85731
69000,1.87605
69010,1.86754
69020,1.86542
69030,1.86036
69040,1.87279
69050,1.86842
69060,1.86551
69070,1.86362
69080,1.87464
69090,1.8707
69100,1.86659
69110,1.88176
69120,1.87343
69130,1.86436
69140,1.85928
69150,1.87001
69160,1.86927
69170,1.86388
69180,1.87171
69190,1.87085
69200,1.86797
69210,1.86439
69220,1.86986
69230,1.87025
69240,1.8687
69250,1.86972
69260,1.85993
69270,1.87351
69280,1.86301
69290,1.87118
69300,1.86927
69310,1.86846
69320,1.86508
69330,1.85844
69340,1.86484
69350,1.86733
69360,1.86898
69370,1.86588
69380,1.86009
69390,1.86243
69400,1.86032
69410,1.86249
69420,1.86664
69430,1.86368
69440,1.86001
69450,1.86234
69460,1.85959
69470,1.87014
69480,1.86237
69490,1.86482
69500,1.86451
69510,1.86769
69520,1.86292
69530,1.86354
69540,1.86693
69550,1.87187
69560,1.86876
69570,1.85989
69580,1.85816
69590,1.86999
69600,1.8659
69610,1.86509
69620,1.85674
69630,1.85239
69640,1.86255
69650,1.86063
69660,1.8539
69670,1.85573
69680,1.86166
69690,1.86187
69700,1.85845
69710,1.85428
69720,1.86049
69730,1.85849
69740,1.85686
69750,1.86505
69760,1.86183
69770,1.85678
69780,1.85765
69790,1.86208
69800,1.86058
69810,1.86198
69820,1.84879
69830,1.8579
69840,1.86067
69850,1.85927
69860,1.86161
69870,1.85791
69880,1.85559
69890,1.85317
69900,1.8499
69910,1.84539
69920,1.84956
69930,1.85919
69940,1.86142
69950,1.85999
69960,1.85617
69970,1.85249
69980,1.85066
69990,1.85329
70000,1.8561
70010,1.85744
70020,1.85842
70030,1.86088
70040,1.84855
70050,1.85571
70060,1.84904
70070,1.86594
70080,1.85127
70090,1.85737
70100,1.85976
70110,1.85471
70120,1.85265
70130,1.85355
70140,1.85478
70150,1.85614
70160,1.8532
70170,1.85655
70180,1.85408
70190,1.84738
70200,1.85088
70210,1.85079
70220,1.85936
70230,1.85182
70240,1.8516
70250,1.85473
70260,1.85773
70270,1.85324
70280,1.85158
70290,1.8573
70300,1.85056
70310,1.85169
70320,1.85345
70330,1.85824
70340,1.85731
70350,1.85588
70360,1.86111
70370,1.85375
70380,1.85526
70390,1.85415
70400,1.85944
70410,1.85066
70420,1.84636
70430,1.84881
70440,1.85532
70450,1.86035
70460,1.86676
70470,1.85471
70480,1.85724
70490,1.85811
70500,1.85579
70510,1.85753
70520,1.86187
70530,1.85722
70540,1.85103
70550,1.85417
70560,1.86174
70570,1.85009
70580,1.85801
70590,1.84867
70600,1.85081
70610,1.85493
70620,1.84694
70630,1.84604
70640,1.86374
70650,1.85517
70660,1.85356
70670,1.85736
70680,1.85805
70690,1.85295
70700,1.85358
70710,1.85743
70720,1.84587
70730,1.85149
70740,1.85665
70750,1.86531
70760,1.85574
70770,1.86008
70780,1.85957
70790,1.84709
70800,1.86046
70810,1.85695
70820,1.8558
70830,1.85977
70840,1.85838
70850,1.85345
70860,1.84912
70870,1.84848
70880,1.85099
70890,1.84887
70900,1.86135
70910,1.85316
70920,1.85122
70930,1.85368
70940,1.85258
70950,1.84461
70960,1.84566
70970,1.85645
70980,1.85261
70990,1.85704
71000,1.85808
71010,1.85133
71020,1.85316
71030,1.84688
71040,1.85367
71050,1.84967
71060,1.85304
71070,1.851
71080,1.8571
71090,1.86138
71100,1.86879
71110,1.84999
71120,1.84956
71130,1.86208
71140,1.85975
71150,1.85433
71160,1.85615
71170,1.85692
71180,1.85367
71190,1.8603
71200,1.84967
71210,1.85342
71220,1.84983
71230,1.85045
71240,1.85172
71250,1.85547
71260,1.85072
71270,1.8588
71280,1.85587
71290,1.86018
71300,1.84965
71310,1.85242
71320,1.86532
71330,1.85423
71340,1.86642
71350,1.86347
71360,1.86345
71370,1.85893
71380,1.85721
71390,1.85621
71400,1.85436
71410,1.84968
71420,1.84798
71430,1.85674
71440,1.85866
71450,1.85768
71460,1.85447
71470,1.85998
71480,1.84956
71490,1.85981
71500,1.85508
71510,1.85581
71520,1.85949
71530,1.85266
71540,1.86899
71550,1.86375
71560,1.85921
71570,1.85537
71580,1.86239
71590,1.86067
71600,1.85922
71610,1.86344
71620,1.85702
71630,1.85552
71640,1.85695
71650,1.85928
71660,1.85896
71670,1.86317
71680,1.85588
71690,1.85496
71700,1.85454
71710,1.85235
71720,1.85146
71730,1.8499
71740,1.84976
71750,1.84528
71760,1.85155
71770,1.85567
71780,1.85085
71790,1.8542
71800,1.85811
71810,1.84855
71820,1.85689
71830,1.85827
71840,1.86014
71850,1.86388
71860,1.85602
71870,1.86566
71880,1.85504
71890,1.85205
71900,1.8593
71910,1.86123
71920,1.86045
71930,1.8554
71940,1.85468
71950,1.85537
71960,1.85559
71970,1.8467
71980,1.85254
71990,1.84455
72000,1.85222
72010,1.85145
72020,1.85337
72030,1.85735
72040,1.85422
72050,1.85272
72060,1.85968
72070,1.85238
72080,1.85466
72090,1.85637
72100,1.84443
72110,1.84942
72120,1.85354
72130,1.85403
72140,1.85974
72150,1.85269
72160,1.85796
72170,1.85421
72180,1.86174
72190,1.85123
72200,1.85064
72210,1.8529
72220,1.85996
72230,1.86212
72240,1.86769
72250,1.85423
72260,1.85034
72270,1.84633
72280,1.8498
72290,1.85252
72300,1.8584
72310,1.85658
72320,1.85512
72330,1.8527
72340,1.85978
72350,1.85258
72360,1.8545
72370,1.85217
72380,1.84886
72390,1.84669
72400,1.85713
72410,1.8561
72420,1.85137
72430,1.85431
72440,1.85756
72450,1.8634
72460,1.85843
72470,1.86245
72480,1.85603
72490,1.85424
72500,1.85868
72510,1.85518
72520,1.85526
72530,1.85235
72540,1.85445
72550,1.85288
72560,1.84803
72570,1.85134
72580,1.85341
72590,1.85244
72600,1.85095
72610,1.85228
72620,1.85652
72630,1.84905
72640,1.85678
72650,1.85336
72660,1.85134
72670,1.8475
72680,1.84588
72690,1.85263
72700,1.85312
72710,1.848
72720,1.84947
72730,1.84568
72740,1.84651
72750,1.84822
72760,1.84426
72770,1.85314
72780,1.85338
72790,1.85094
72800,1.85342
72810,1.86051
72820,1.86083
72830,1.84942
72840,1.85565
72850,1.85742
72860,1.85858
72870,1.86407
72880,1.86377
72890,1.85346
72900,1.85437
72910,1.86388
72920,1.85685
72930,1.85512
72940,1.86783
72950,1.86391
72960,1.86634
72970,1.85531
72980,1.85998
72990,1.86264
73000,1.85922
73010,1.85292
73020,1.85378
73030,1.85374
73040,1.85216
73050,1.85178
73060,1.85793
73070,1.84943
73080,1.85673
73090,1.85263
73100,1.85454
73110,1.85023
73120,1.84856
73130,1.86169
73140,1.8566
73150,1.85994
73160,1.85688
73170,1.85495
73180,1.85836
73190,1.85745
73200,1.86049
73210,1.85354
73220,1.84829
73230,1.84961
73240,1.8515
73250,1.85281
73260,1.85253
73270,1.85459
73280,1.85314
73290,1.85684
73300,1.86074
73310,1.85473
73320,1.85732
73330,1.86263
73340,1.86634
73350,1.85781
73360,1.85734
73370,1.85664
73380,1.86296
73390,1.86331
73400,1.86972
73410,1.85394
73420,1.86286
73430,1.86275
73440,1.86039
73450,1.86129
73460,1.85444
73470,1.85911
73480,1.8579
73490,1.85892
73500,1.85957
73510,1.85967
73520,1.86738
73530,1.85824
73540,1.85971
73550,1.8537
73560,1.8672
73570,1.8536
73580,1.86428
73590,1.85767
73600,1.87462
73610,1.86208
73620,1.85393
73630,1.85346
73640,1.85921
73650,1.85855
73660,1.86148
73670,1.86211
73680,1.85328
73690,1.85436
73700,1.86291
73710,1.85644
73720,1.86977
73730,1.86177
73740,1.86325
73750,1.86853
73760,1.8637
73770,1.85509
73780,1.8612
73790,1.86357
73800,1.86224
73810,1.86003
73820,1.86482
73830,1.86514
73840,1.8649
73850,1.8577
73860,1.86348
73870,1.86495
73880,1.85658
73890,1.8607
73900,1.86107
73910,1.85632
73920,1.85387
73930,1.85657
73940,1.84919
73950,1.85436
73960,1.85527
73970,1.85542
73980,1.85261
73990,1.85126
74000,1.8572
74010,1.85668
74020,1.85235
74030,1.85363
74040,1.8506
74050,1.84983
74060,1.85572
74070,1.85603
74080,1.84518
74090,1.85667
74100,1.86066
74110,1.86239
74120,1.85677
74130,1.85705
74140,1.84932
74150,1.84492
74160,1.84861
74170,1.85926
74180,1.85344
74190,1.85496
74200,1.85403
74210,1.85345
74220,1.86568
74230,1.8614
74240,1.85564
74250,1.85518
74260,1.85469
74270,1.8531
74280,1.85555
74290,1.85951
74300,1.8575
74310,1.85409
74320,1.85791
74330,1.86074
74340,1.86234
74350,1.85499
74360,1.8603
74370,1.85129
74380,1.85487
74390,1.85203
74400,1.86626
74410,1.86839
74420,1.85919
74430,1.86159
74440,1.85591
74450,1.86155
74460,1.85762
74470,1.85485
74480,1.85571
74490,1.85348
74500,1.8568
74510,1.85574
74520,1.85758
74530,1.85564
74540,1.86531
74550,1.85566
74560,1.85822
74570,1.86621
74580,1.86798
74590,1.86301
74600,1.86314
74610,1.85963
74620,1.8583
74630,1.85865
74640,1.86629
74650,1.86223
74660,1.85749
74670,1.86562
74680,1.85968
74690,1.86155
74700,1.86008
74710,1.86662
74720,1.87061
74730,1.8611
74740,1.86055
74750,1.86315
74760,1.85626
74770,1.85473
74780,1.86107
74790,1.85335
74800,1.8564
74810,1.85644
74820,1.86021
74830,1.85856
74840,1.8569
74850,1.85584
74860,1.85883
74870,1.87009
74880,1.85719
74890,1.85833
74900,1.85592
74910,1.8603
74920,1.85534
74930,1.85736
74940,1.85652
74950,1.85556
74960,1.85391
74970,1.8572
74980,1.85809
74990,1.85703
75000,1.85717
75010,1.85768
75020,1.86222
75030,1.8624
75040,1.8678
75050,1.86744
75060,1.86613
75070,1.86694
75080,1.86016
75090,1.85792
75100,1.86544
75110,1.86827
75120,1.86244
75130,1.86696
75140,1.86615
75150,1.85976
75160,1.86466
75170,1.86482
75180,1.86407
75190,1.85668
75200,1.8534
75210,1.85936
75220,1.86073
75230,1.86528
75240,1.85646
75250,1.8531
75260,1.85355
75270,1.85423
75280,1.86052
75290,1.85959
75300,1.86221
75310,1.8562
75320,1.86013
75330,1.85199
75340,1.85824
75350,1.85985
75360,1.8608
75370,1.86085
75380,1.86217
75390,1.85798
75400,1.8612
75410,1.85868
75420,1.85822
75430,1.86605
75440,1.8634
75450,1.8614
75460,1.86156
75470,1.85815
75480,1.85484
75490,1.85074
75500,1.8589
75510,1.85664
75520,1.86448
75530,1.8564
75540,1.85741
75550,1.85893
75560,1.85235
75570,1.84884
75580,1.85867
75590,1.85509
75600,1.86148
75610,1.85711
75620,1.84477
75630,1.85252
75640,1.85339
75650,1.84794
75660,1.84816
75670,1.85906
75680,1.84958
75690,1.85963
75700,1.85526
75710,1.86756
75720,1.85883
75730,1.85802
75740,1.86523
75750,1.85373
75760,1.85725
75770,1.85508
75780,1.85283
75790,1.84962
75800,1.8541
75810,1.85476
75820,1.8534
75830,1.85601
75840,1.85009
75850,1.85777
75860,1.85864
75870,1.85541
75880,1.85042
75890,1.84779
75900,1.84486
75910,1.84997
75920,1.85365
75930,1.84614
75940,1.84796
75950,1.84506
75960,1.8492
75970,1.84244
75980,1.84331
75990,1.83932
76000,1.8518
76010,1.85216
76020,1.84852
76030,1.84325
76040,1.85417
76050,1.85488
76060,1.84906
76070,1.84693
76080,1.8463
76090,1.8493
76100,1.84933
76110,1.8467
76120,1.84604
76130,1.84716
76140,1.84697
