Time_(Ps),ROG_(nm)
51910,1.8681
51920,1.87405
51930,1.87781
51940,1.87414
51950,1.87478
51960,1.86989
51970,1.87017
51980,1.87439
51990,1.88394
52000,1.87847
52010,1.87571
52020,1.87213
52030,1.87806
52040,1.87248
52050,1.87824
52060,1.87937
52070,1.87033
52080,1.87566
52090,1.87535
52100,1.87568
52110,1.87469
52120,1.87769
52130,1.87743
52140,1.87551
52150,1.87851
52160,1.87825
52170,1.88261
52180,1.87801
52190,1.88949
52200,1.88253
52210,1.88015
52220,1.87929
52230,1.88023
52240,1.88259
52250,1.89035
52260,1.88413
52270,1.88859
52280,1.88759
52290,1.88448
52300,1.87829
52310,1.88046
52320,1.88266
52330,1.88913
52340,1.87612
52350,1.88435
52360,1.87589
52370,1.8842
52380,1.88219
52390,1.8786
52400,1.877
52410,1.86892
52420,1.88157
52430,1.87243
52440,1.86718
52450,1.86766
52460,1.87463
52470,1.86692
52480,1.86731
52490,1.86802
52500,1.87141
52510,1.86777
52520,1.86885
52530,1.87593
52540,1.87459
52550,1.86754
52560,1.87406
52570,1.87586
52580,1.87814
52590,1.86872
52600,1.88373
52610,1.88482
52620,1.87826
52630,1.87927
52640,1.88725
52650,1.87801
52660,1.8898
52670,1.88454
52680,1.87458
52690,1.88497
52700,1.89314
52710,1.89242
52720,1.88714
52730,1.88172
52740,1.87459
52750,1.87921
52760,1.87826
52770,1.88142
52780,1.88132
52790,1.88568
52800,1.88341
52810,1.88555
52820,1.87967
52830,1.88481
52840,1.87426
52850,1.87297
52860,1.88418
52870,1.88473
52880,1.88057
52890,1.88718
52900,1.88534
52910,1.88855
52920,1.89134
52930,1.89111
52940,1.88481
52950,1.87766
52960,1.88246
52970,1.8903
52980,1.88572
52990,1.88157
53000,1.88385
53010,1.88985
53020,1.88171
53030,1.88561
53040,1.883
53050,1.87373
53060,1.86563
53070,1.87239
53080,1.86741
53090,1.87015
53100,1.87242
53110,1.85814
53120,1.86481
53130,1.86763
53140,1.86927
53150,1.86405
53160,1.87008
53170,1.86874
53180,1.87629
53190,1.8743
53200,1.87789
53210,1.88055
53220,1.87643
53230,1.87965
53240,1.87917
53250,1.8858
53260,1.88023
53270,1.88239
53280,1.87004
53290,1.87569
53300,1.87299
53310,1.86445
53320,1.87682
53330,1.87441
53340,1.87629
53350,1.88093
53360,1.88207
53370,1.87649
53380,1.87127
53390,1.87736
53400,1.88501
53410,1.88418
53420,1.88039
53430,1.87691
53440,1.88624
53450,1.88696
53460,1.88588
53470,1.87996
53480,1.87689
53490,1.87276
53500,1.88191
53510,1.87727
53520,1.88
53530,1.87441
53540,1.88775
53550,1.88288
53560,1.88082
53570,1.87819
53580,1.87789
53590,1.87887
53600,1.886
53610,1.87517
53620,1.8844
53630,1.88414
53640,1.89041
53650,1.88071
53660,1.88351
53670,1.87864
53680,1.88412
53690,1.87855
53700,1.87905
53710,1.8751
53720,1.88119
53730,1.87853
53740,1.87485
53750,1.87038
53760,1.88197
53770,1.88193
53780,1.8771
53790,1.87209
53800,1.87757
53810,1.87327
53820,1.87677
53830,1.87326
53840,1.8689
53850,1.8767
53860,1.8785
53870,1.86449
53880,1.87071
53890,1.87683
53900,1.87303
53910,1.87167
53920,1.86659
53930,1.87379
53940,1.87926
53950,1.87613
53960,1.87978
53970,1.86464
53980,1.87578
53990,1.88953
54000,1.8889
54010,1.87762
54020,1.87767
54030,1.87464
54040,1.87846
54050,1.88066
54060,1.87465
54070,1.87521
54080,1.87083
54090,1.86958
54100,1.87093
54110,1.87069
54120,1.87638
54130,1.87574
54140,1.86674
54150,1.8641
54160,1.86757
54170,1.85574
54180,1.86655
54190,1.86328
54200,1.86655
54210,1.8744
54220,1.87066
54230,1.85789
54240,1.86382
54250,1.86917
54260,1.87248
54270,1.87158
54280,1.86166
54290,1.86042
54300,1.86678
54310,1.86133
54320,1.87159
54330,1.86343
54340,1.87181
54350,1.86162
54360,1.86682
54370,1.86462
54380,1.85929
54390,1.87376
54400,1.86552
54410,1.87046
54420,1.87247
54430,1.86778
54440,1.8701
54450,1.87293
54460,1.86076
54470,1.8604
54480,1.8552
54490,1.86066
54500,1.86668
54510,1.85756
54520,1.86086
54530,1.85983
54540,1.86091
54550,1.85845
54560,1.86472
54570,1.86695
54580,1.85859
54590,1.86645
54600,1.85796
54610,1.86281
54620,1.85729
54630,1.85852
54640,1.87151
54650,1.8683
54660,1.86076
54670,1.85859
54680,1.86342
54690,1.86282
54700,1.86478
54710,1.86925
54720,1.86605
54730,1.86099
54740,1.87454
54750,1.86636
54760,1.87104
54770,1.86803
54780,1.87383
54790,1.86172
54800,1.8707
54810,1.86984
54820,1.87762
54830,1.87533
54840,1.87205
54850,1.86625
54860,1.87116
54870,1.86793
54880,1.86504
54890,1.86374
54900,1.86942
54910,1.87082
54920,1.8707
54930,1.86799
54940,1.8687
54950,1.87426
54960,1.86808
54970,1.87078
54980,1.86881
54990,1.87182
55000,1.86772
55010,1.87025
55020,1.87052
55030,1.8639
55040,1.86471
55050,1.86414
55060,1.86494
55070,1.8741
55080,1.87041
55090,1.86152
55100,1.87254
55110,1.86659
55120,1.86699
55130,1.87324
55140,1.86847
55150,1.86947
55160,1.86961
55170,1.8727
55180,1.86522
55190,1.86642
55200,1.87228
55210,1.86229
55220,1.8752
55230,1.86065
55240,1.86204
55250,1.86767
55260,1.86954
55270,1.86533
55280,1.86774
55290,1.86953
55300,1.8676
55310,1.8597
55320,1.86384
55330,1.86747
55340,1.8617
55350,1.85798
55360,1.86877
55370,1.86961
55380,1.86139
55390,1.86132
55400,1.86703
55410,1.86281
55420,1.85839
55430,1.86259
55440,1.86151
55450,1.86774
55460,1.86984
55470,1.86973
55480,1.87452
55490,1.87556
55500,1.87313
55510,1.86996
55520,1.87227
55530,1.87472
55540,1.87568
55550,1.87079
55560,1.8697
55570,1.87085
55580,1.87381
55590,1.88123
55600,1.8726
55610,1.87671
55620,1.87419
55630,1.87635
55640,1.87592
55650,1.87839
55660,1.86983
55670,1.87501
55680,1.87057
55690,1.86876
55700,1.86971
55710,1.86765
55720,1.87617
55730,1.87074
55740,1.8743
55750,1.86914
55760,1.8728
55770,1.86325
55780,1.8672
55790,1.87129
55800,1.87128
55810,1.87472
55820,1.87677
55830,1.87365
55840,1.87816
55850,1.86546
55860,1.86095
55870,1.86707
55880,1.86786
55890,1.86803
55900,1.86963
55910,1.87532
55920,1.86757
55930,1.87416
55940,1.87112
55950,1.87072
55960,1.86315
55970,1.86697
55980,1.85719
55990,1.86037
56000,1.86588
56010,1.86631
56020,1.86291
56030,1.85666
56040,1.8557
56050,1.86147
56060,1.85601
56070,1.85829
56080,1.86885
56090,1.86634
56100,1.87376
56110,1.87048
56120,1.87088
56130,1.86607
56140,1.86744
56150,1.8708
56160,1.87143
56170,1.87454
56180,1.87813
56190,1.88166
56200,1.87732
56210,1.87558
56220,1.87444
56230,1.87743
56240,1.87375
56250,1.8658
56260,1.88417
56270,1.87775
56280,1.86893
56290,1.8716
56300,1.87579
56310,1.87151
56320,1.87981
56330,1.87338
56340,1.87353
56350,1.87451
56360,1.87186
56370,1.87239
56380,1.87232
56390,1.87404
56400,1.87273
56410,1.87265
56420,1.88009
56430,1.86811
56440,1.87126
56450,1.86546
56460,1.86902
56470,1.85953
56480,1.86893
56490,1.87008
56500,1.87299
56510,1.86745
56520,1.88154
56530,1.87346
56540,1.87748
56550,1.87092
56560,1.88113
56570,1.87121
56580,1.87859
56590,1.87368
56600,1.88244
56610,1.87536
56620,1.8739
56630,1.87978
56640,1.87078
56650,1.87124
56660,1.87535
56670,1.87462
56680,1.86643
56690,1.87701
56700,1.87313
56710,1.87195
56720,1.87025
56730,1.874
56740,1.88035
56750,1.86823
56760,1.86353
56770,1.87351
56780,1.86028
56790,1.85982
56800,1.85261
56810,1.86919
56820,1.85664
56830,1.87072
56840,1.86115
56850,1.86163
56860,1.87007
56870,1.86006
56880,1.86517
56890,1.86566
56900,1.86457
56910,1.85497
56920,1.8553
56930,1.85186
56940,1.85457
56950,1.86259
56960,1.8578
56970,1.86683
56980,1.86779
56990,1.85695
57000,1.86432
57010,1.86745
57020,1.86392
57030,1.86167
57040,1.85695
57050,1.86236
57060,1.864
57070,1.86306
57080,1.86542
57090,1.86492
57100,1.86706
57110,1.86038
57120,1.8649
57130,1.87163
57140,1.86053
57150,1.877
57160,1.87773
57170,1.86434
57180,1.87205
57190,1.8705
57200,1.86379
57210,1.86775
57220,1.87665
57230,1.86919
57240,1.87481
57250,1.87127
57260,1.87323
57270,1.87495
57280,1.8704
57290,1.86689
57300,1.85663
57310,1.86329
57320,1.86548
57330,1.86919
57340,1.86518
57350,1.86002
57360,1.8546
57370,1.86579
57380,1.85536
57390,1.86276
57400,1.86047
57410,1.86825
57420,1.86075
57430,1.86564
57440,1.86065
57450,1.85995
57460,1.86802
57470,1.87014
57480,1.86722
57490,1.86875
57500,1.8731
57510,1.87625
57520,1.87577
57530,1.87015
57540,1.86503
57550,1.88309
57560,1.88135
57570,1.87996
57580,1.89722
57590,1.88849
57600,1.88755
57610,1.87997
57620,1.87998
57630,1.88437
57640,1.89131
57650,1.8841
57660,1.87871
57670,1.87948
57680,1.8798
57690,1.87377
57700,1.87629
57710,1.87537
57720,1.88124
57730,1.87644
57740,1.88039
57750,1.87633
57760,1.87714
57770,1.87658
57780,1.87192
57790,1.87633
57800,1.87993
57810,1.88594
57820,1.87954
57830,1.87474
57840,1.87477
57850,1.88424
57860,1.87675
57870,1.87852
57880,1.88461
57890,1.86373
57900,1.87465
57910,1.87245
57920,1.86803
57930,1.86931
57940,1.87622
57950,1.87569
57960,1.87918
57970,1.88032
57980,1.88322
57990,1.88387
58000,1.88228
58010,1.88217
58020,1.88019
58030,1.88187
58040,1.87685
58050,1.87364
58060,1.87348
58070,1.88461
58080,1.8854
58090,1.88347
58100,1.89002
58110,1.89453
58120,1.87879
58130,1.88456
58140,1.88667
58150,1.89494
58160,1.8901
58170,1.88154
58180,1.88781
58190,1.88293
58200,1.88284
58210,1.89253
58220,1.8835
58230,1.88784
58240,1.89187
58250,1.88472
58260,1.88438
58270,1.87506
58280,1.88435
58290,1.88487
58300,1.8904
58310,1.88646
58320,1.88973
58330,1.88152
58340,1.88428
58350,1.88487
58360,1.87475
58370,1.87937
58380,1.87925
58390,1.88676
58400,1.88051
58410,1.87592
58420,1.88394
58430,1.88804
58440,1.8859
58450,1.89195
58460,1.89597
58470,1.8968
58480,1.89329
58490,1.90037
58500,1.89128
58510,1.88945
58520,1.88571
58530,1.87703
58540,1.87067
58550,1.87653
58560,1.8832
58570,1.87509
58580,1.86914
58590,1.87407
58600,1.8776
58610,1.87856
58620,1.87487
58630,1.88216
58640,1.88139
58650,1.88505
58660,1.88394
58670,1.88648
58680,1.88799
58690,1.88341
58700,1.86813
58710,1.87217
58720,1.87561
58730,1.86995
58740,1.87217
58750,1.86271
58760,1.87287
58770,1.86576
58780,1.86969
58790,1.86965
58800,1.8707
58810,1.87807
58820,1.87495
58830,1.87228
58840,1.87888
58850,1.86943
58860,1.86845
58870,1.86228
58880,1.86242
58890,1.86492
58900,1.86297
58910,1.87322
58920,1.87275
58930,1.87438
58940,1.87629
58950,1.87163
58960,1.86658
58970,1.87065
58980,1.86756
58990,1.8806
59000,1.87567
59010,1.87059
59020,1.86784
59030,1.86626
59040,1.86361
59050,1.86281
59060,1.87016
59070,1.87051
59080,1.87074
59090,1.87209
59100,1.87375
59110,1.87905
59120,1.87612
59130,1.88951
59140,1.88276
59150,1.88255
59160,1.87734
59170,1.88242
59180,1.88679
59190,1.88589
59200,1.87534
59210,1.87374
59220,1.86715
59230,1.86897
59240,1.87487
59250,1.86949
59260,1.86677
59270,1.87209
59280,1.8665
59290,1.86495
59300,1.86212
59310,1.85779
59320,1.87138
59330,1.86544
59340,1.85953
59350,1.8673
59360,1.86532
59370,1.86617
59380,1.86405
59390,1.8653
59400,1.86649
59410,1.87289
59420,1.87172
59430,1.87237
59440,1.87901
59450,1.86899
59460,1.8702
59470,1.86809
59480,1.8697
59490,1.8734
59500,1.87285
59510,1.8704
59520,1.87959
59530,1.88284
59540,1.8835
59550,1.87019
59560,1.88443
59570,1.86989
59580,1.88662
59590,1.87917
59600,1.87211
59610,1.87839
59620,1.87152
59630,1.88075
59640,1.87444
59650,1.86967
59660,1.87241
59670,1.86528
59680,1.86983
59690,1.87204
59700,1.87036
59710,1.86855
59720,1.87837
59730,1.87123
59740,1.87773
59750,1.8766
59760,1.88624
59770,1.88316
59780,1.88473
59790,1.89213
59800,1.88599
59810,1.88454
59820,1.88552
59830,1.88386
59840,1.87923
59850,1.88376
59860,1.86747
59870,1.87601
59880,1.87374
59890,1.87757
59900,1.8767
59910,1.86884
59920,1.87266
59930,1.87439
59940,1.87645
59950,1.87141
59960,1.87138
59970,1.87204
59980,1.87436
59990,1.87379
60000,1.87289
60010,1.87361
60020,1.87399
60030,1.87735
60040,1.87167
60050,1.86845
60060,1.87358
60070,1.87271
60080,1.88013
60090,1.87748
60100,1.88291
60110,1.87586
60120,1.87315
60130,1.88105
60140,1.87357
60150,1.86834
60160,1.88464
60170,1.87402
60180,1.8674
60190,1.87462
60200,1.87848
60210,1.88067
60220,1.86787
60230,1.87328
60240,1.8715
60250,1.87532
60260,1.87489
60270,1.87119
60280,1.87464
60290,1.87303
60300,1.8718
60310,1.86753
60320,1.87886
60330,1.88417
60340,1.87707
60350,1.87828
60360,1.87825
60370,1.86576
60380,1.8697
60390,1.88216
60400,1.88152
60410,1.87485
60420,1.86853
60430,1.87619
60440,1.87139
60450,1.87233
60460,1.8799
60470,1.87714
60480,1.87804
60490,1.88151
60500,1.8794
60510,1.8704
60520,1.88237
60530,1.88635
60540,1.88026
60550,1.88962
60560,1.89669
60570,1.88916
60580,1.89246
60590,1.88398
60600,1.89224
60610,1.89492
60620,1.89391
60630,1.89186
60640,1.88349
60650,1.88168
60660,1.88272
60670,1.8773
60680,1.88089
60690,1.88222
60700,1.88239
60710,1.88416
60720,1.88804
60730,1.88608
60740,1.87996
60750,1.87169
60760,1.87139
60770,1.87453
60780,1.87754
60790,1.88079
60800,1.87148
60810,1.86709
60820,1.88026
60830,1.87687
60840,1.87205
60850,1.87786
60860,1.87604
60870,1.87894
60880,1.87318
60890,1.88281
60900,1.87162
60910,1.87907
60920,1.86961
60930,1.88102
60940,1.87624
60950,1.87867
60960,1.88125
60970,1.88178
60980,1.87649
60990,1.87271
61000,1.86566
61010,1.86459
61020,1.8606
61030,1.86659
61040,1.87415
61050,1.86713
61060,1.87891
61070,1.8668
61080,1.8697
61090,1.86763
61100,1.87049
61110,1.8695
61120,1.87758
61130,1.8757
61140,1.87642
61150,1.87988
61160,1.87814
61170,1.8751
61180,1.88305
61190,1.89042
61200,1.87918
61210,1.87979
61220,1.88609
61230,1.88975
61240,1.87774
61250,1.8762
61260,1.86948
61270,1.86826
61280,1.87098
61290,1.87119
61300,1.87056
61310,1.87088
61320,1.86985
61330,1.8801
61340,1.87849
61350,1.86628
61360,1.87753
61370,1.88552
61380,1.88058
61390,1.88634
61400,1.87896
61410,1.87501
61420,1.87998
61430,1.88156
61440,1.87767
61450,1.86581
61460,1.87758
61470,1.87785
61480,1.88478
61490,1.8789
61500,1.88656
61510,1.88426
61520,1.87445
61530,1.87456
61540,1.87725
61550,1.88251
61560,1.88369
61570,1.88967
61580,1.8886
61590,1.87946
61600,1.8738
61610,1.8862
61620,1.87718
61630,1.88878
61640,1.88173
61650,1.87779
61660,1.87515
61670,1.88539
61680,1.87477
61690,1.87785
61700,1.87722
61710,1.87532
61720,1.88177
61730,1.86768
61740,1.88029
61750,1.87589
61760,1.86804
61770,1.86914
61780,1.88074
61790,1.87077
61800,1.87115
61810,1.87865
61820,1.87944
61830,1.8736
61840,1.88714
61850,1.87678
61860,1.87949
61870,1.87264
61880,1.87658
61890,1.88235
61900,1.87659
61910,1.86396
61920,1.88243
61930,1.88423
61940,1.87982
61950,1.87104
61960,1.88397
61970,1.87616
61980,1.87623
61990,1.87816
62000,1.88038
62010,1.88502
62020,1.88204
62030,1.88131
62040,1.89012
62050,1.89288
62060,1.88273
62070,1.88221
62080,1.89086
62090,1.8946
62100,1.89333
62110,1.89457
62120,1.88728
62130,1.88967
62140,1.89467
62150,1.89459
62160,1.88518
62170,1.8832
62180,1.87313
62190,1.8791
62200,1.87925
62210,1.87872
62220,1.87981
62230,1.8703
62240,1.88043
62250,1.87725
62260,1.87411
62270,1.87471
62280,1.86535
62290,1.87169
62300,1.86448
62310,1.86315
62320,1.86568
62330,1.86641
62340,1.86974
62350,1.86546
62360,1.8631
62370,1.87454
62380,1.87215
62390,1.87162
62400,1.87449
62410,1.87382
62420,1.86856
62430,1.8686
62440,1.87418
62450,1.86329
62460,1.87644
62470,1.86957
62480,1.86299
62490,1.86798
62500,1.86609
62510,1.87312
62520,1.87186
62530,1.87001
62540,1.87247
62550,1.87259
62560,1.87056
62570,1.86846
62580,1.86447
62590,1.86815
62600,1.87095
62610,1.86942
62620,1.86439
62630,1.86305
62640,1.87519
62650,1.86892
62660,1.86706
62670,1.86713
62680,1.8671
62690,1.87436
62700,1.87682
62710,1.88519
62720,1.8772
62730,1.87959
62740,1.88015
62750,1.88184
62760,1.88312
62770,1.87751
62780,1.87762
62790,1.87446
62800,1.8739
62810,1.8779
62820,1.88673
62830,1.88455
62840,1.88754
62850,1.87531
62860,1.88007
62870,1.88689
62880,1.87499
62890,1.88385
62900,1.87936
62910,1.88021
62920,1.88537
62930,1.88462
62940,1.88279
62950,1.88211
62960,1.88038
62970,1.8742
62980,1.88031
62990,1.8735
63000,1.87458
63010,1.87979
63020,1.88278
63030,1.88426
63040,1.88022
63050,1.87563
63060,1.87595
63070,1.87104
63080,1.87515
63090,1.87042
63100,1.87638
63110,1.87953
63120,1.88111
63130,1.87962
63140,1.88527
63150,1.88705
63160,1.89128
63170,1.88387
63180,1.88436
63190,1.88914
63200,1.88699
63210,1.88065
63220,1.87838
63230,1.88084
63240,1.88533
63250,1.88192
63260,1.89544
63270,1.88946
63280,1.89883
63290,1.88699
63300,1.88451
63310,1.89411
63320,1.88604
63330,1.88919
63340,1.88152
63350,1.88352
63360,1.87841
63370,1.88596
63380,1.89068
63390,1.88882
63400,1.87796
63410,1.88159
63420,1.8805
63430,1.88778
63440,1.88062
63450,1.87786
63460,1.88413
63470,1.89093
63480,1.88957
63490,1.89175
63500,1.8805
63510,1.88212
63520,1.88728
63530,1.88583
63540,1.87598
63550,1.88655
63560,1.89407
63570,1.89358
63580,1.88501
63590,1.88278
63600,1.88273
63610,1.88772
63620,1.88163
63630,1.87916
63640,1.88675
63650,1.88571
63660,1.87013
63670,1.88624
63680,1.88353
63690,1.88486
63700,1.89775
63710,1.88719
63720,1.88804
63730,1.89107
63740,1.89533
63750,1.88679
63760,1.88472
63770,1.88481
63780,1.88862
63790,1.89011
63800,1.89085
63810,1.88847
63820,1.8987
63830,1.89506
63840,1.88982
63850,1.89693
63860,1.88284
63870,1.89376
63880,1.89519
63890,1.8906
63900,1.90264
63910,1.89424
63920,1.89188
63930,1.88984
63940,1.88526
63950,1.88504
63960,1.88433
63970,1.88813
63980,1.88554
63990,1.8949
64000,1.89454
64010,1.8934
64020,1.89062
64030,1.89429
64040,1.89354
64050,1.88843
64060,1.88369
64070,1.88601
64080,1.87918
64090,1.8827
64100,1.89043
64110,1.88698
64120,1.88513
64130,1.89104
64140,1.89307
64150,1.89127
64160,1.89032
64170,1.88016
64180,1.88065
64190,1.89099
64200,1.88591
64210,1.88032
64220,1.88304
64230,1.8765
64240,1.87813
64250,1.87451
64260,1.88568
64270,1.88195
64280,1.88609
64290,1.87784
64300,1.88128
64310,1.87088
64320,1.87753
64330,1.86556
64340,1.87611
64350,1.86448
64360,1.87777
64370,1.8673
64380,1.87367
64390,1.87888
64400,1.8718
64410,1.87417
64420,1.87199
64430,1.88559
64440,1.87658
64450,1.88955
64460,1.88377
64470,1.88085
64480,1.88147
64490,1.88918
64500,1.87888
64510,1.89454
64520,1.88942
64530,1.88597
64540,1.88463
64550,1.88146
64560,1.88268
64570,1.88175
64580,1.87389
64590,1.88746
64600,1.88375
64610,1.88987
64620,1.88799
64630,1.89842
64640,1.89018
64650,1.88852
64660,1.8829
64670,1.87009
64680,1.87781
64690,1.8747
64700,1.86903
64710,1.87526
64720,1.87433
64730,1.87223
64740,1.86678
64750,1.86756
64760,1.87189
64770,1.86776
64780,1.86228
64790,1.86869
64800,1.86653
64810,1.87279
64820,1.87136
64830,1.87417
64840,1.87295
64850,1.87829
64860,1.86949
64870,1.87106
64880,1.86166
64890,1.87096
64900,1.86869
64910,1.8716
64920,1.86921
64930,1.86683
64940,1.86586
64950,1.8678
64960,1.86016
64970,1.86297
64980,1.86443
64990,1.86156
65000,1.86799
65010,1.85914
65020,1.85658
65030,1.85795
65040,1.85999
65050,1.86088
65060,1.86537
65070,1.86046
65080,1.86711
65090,1.86091
65100,1.86541
65110,1.8659
65120,1.86668
65130,1.86811
65140,1.85997
65150,1.86703
65160,1.86373
65170,1.86085
65180,1.86703
65190,1.86176
65200,1.87308
65210,1.87421
65220,1.86647
65230,1.87148
65240,1.87036
65250,1.86772
65260,1.86981
65270,1.8699
65280,1.86902
65290,1.87001
65300,1.87366
65310,1.86788
65320,1.86942
65330,1.87582
65340,1.87375
65350,1.87177
65360,1.87211
65370,1.87512
65380,1.87142
65390,1.87213
65400,1.86721
65410,1.86187
65420,1.86681
65430,1.86929
65440,1.86097
65450,1.86304
65460,1.86225
65470,1.8653
65480,1.86887
65490,1.8678
65500,1.86077
65510,1.86121
65520,1.86064
65530,1.86866
65540,1.87195
65550,1.85927
65560,1.86275
65570,1.86203
65580,1.86917
65590,1.87123
65600,1.85984
65610,1.86625
65620,1.86541
65630,1.85947
65640,1.86527
65650,1.86345
65660,1.86441
65670,1.86924
65680,1.8687
65690,1.86264
65700,1.86953
65710,1.87034
65720,1.85704
65730,1.8697
65740,1.87031
65750,1.87277
65760,1.87898
65770,1.87037
65780,1.87382
65790,1.87466
65800,1.8806
65810,1.8695
65820,1.8783
65830,1.87173
65840,1.87223
65850,1.87894
65860,1.88102
65870,1.87694
65880,1.88426
65890,1.88094
65900,1.89102
65910,1.87736
65920,1.86961
65930,1.864
65940,1.87127
65950,1.86763
65960,1.8698
65970,1.87221
65980,1.88125
65990,1.87393
66000,1.87354
66010,1.88244
66020,1.88416
66030,1.87804
66040,1.87883
66050,1.88457
66060,1.88014
66070,1.87548
66080,1.88126
66090,1.88435
66100,1.88158
66110,1.88066
66120,1.87887
66130,1.87458
66140,1.87719
66150,1.87531
66160,1.88159
66170,1.88631
66180,1.88386
66190,1.86811
66200,1.87966
66210,1.87633
66220,1.86587
66230,1.87494
66240,1.87315
66250,1.87083
66260,1.88082
66270,1.87466
66280,1.87568
66290,1.88341
66300,1.87791
66310,1.87545
66320,1.88317
66330,1.87661
66340,1.8905
66350,1.88331
66360,1.88134
66370,1.88481
66380,1.88397
66390,1.88384
66400,1.88021
66410,1.89244
66420,1.88639
66430,1.87952
66440,1.87652
66450,1.8779
66460,1.8735
66470,1.86945
66480,1.87321
66490,1.87504
66500,1.8633
66510,1.87824
66520,1.86685
66530,1.86686
66540,1.87307
66550,1.87647
66560,1.87783
66570,1.87192
66580,1.8678
66590,1.86611
66600,1.87158
66610,1.85539
66620,1.86633
66630,1.86691
66640,1.86441
66650,1.86724
66660,1.86723
66670,1.86466
66680,1.86584
66690,1.87093
66700,1.86705
66710,1.86957
66720,1.86945
66730,1.87823
66740,1.8746
66750,1.8825
66760,1.87853
66770,1.87115
66780,1.8727
66790,1.87652
66800,1.87235
66810,1.87723
66820,1.87846
66830,1.87572
66840,1.87001
66850,1.86587
66860,1.87628
66870,1.87983
66880,1.88435
66890,1.8768
66900,1.86614
66910,1.87037
66920,1.86873
66930,1.8656
66940,1.86666
66950,1.85752
66960,1.872
66970,1.87207
66980,1.87398
66990,1.87292
67000,1.86426
67010,1.86894
67020,1.86569
67030,1.8676
67040,1.8695
67050,1.86504
67060,1.86582
67070,1.87278
67080,1.87561
67090,1.87561
67100,1.87501
67110,1.8728
67120,1.87349
67130,1.88098
67140,1.87782
67150,1.88613
67160,1.87607
67170,1.87848
67180,1.86937
67190,1.86389
67200,1.87898
67210,1.87611
67220,1.8783
67230,1.87533
67240,1.87699
67250,1.87467
67260,1.87544
67270,1.87568
67280,1.87184
67290,1.87791
67300,1.87791
67310,1.87613
67320,1.87005
67330,1.87149
67340,1.87605
67350,1.86701
67360,1.88285
67370,1.87066
67380,1.87243
67390,1.86864
67400,1.87436
67410,1.87334
67420,1.86947
67430,1.8735
67440,1.87829
67450,1.88306
67460,1.87036
67470,1.8749
67480,1.88316
67490,1.86757
67500,1.86975
67510,1.87275
67520,1.87521
67530,1.87105
67540,1.88035
67550,1.87801
67560,1.87577
67570,1.88363
67580,1.88112
67590,1.87469
67600,1.88059
67610,1.88566
67620,1.87629
67630,1.87486
67640,1.8757
67650,1.86692
67660,1.86918
67670,1.8793
67680,1.88408
67690,1.87926
67700,1.88313
67710,1.88284
67720,1.88184
67730,1.89453
67740,1.88239
67750,1.882
67760,1.88073
67770,1.87588
67780,1.87519
67790,1.8808
67800,1.8767
67810,1.87662
67820,1.88149
67830,1.88414
67840,1.87199
67850,1.87925
67860,1.88473
67870,1.88765
67880,1.88086
67890,1.87884
67900,1.88619
67910,1.88075
67920,1.88434
67930,1.88485
67940,1.89301
67950,1.88003
67960,1.87532
67970,1.88582
67980,1.89136
67990,1.87982
68000,1.87965
68010,1.88269
68020,1.87925
68030,1.88415
68040,1.87647
68050,1.88172
68060,1.87923
68070,1.88293
68080,1.89103
68090,1.88733
68100,1.8804
68110,1.87795
68120,1.87667
68130,1.87303
68140,1.87816
68150,1.87949
68160,1.88282
68170,1.88313
68180,1.87732
68190,1.87772
68200,1.87911
68210,1.88051
68220,1.8759
68230,1.87142
68240,1.88026
68250,1.87624
68260,1.86833
68270,1.87318
68280,1.87322
68290,1.87381
68300,1.87535
68310,1.87578
68320,1.87557
68330,1.87934
68340,1.87947
68350,1.88038
68360,1.89008
68370,1.87621
68380,1.87496
68390,1.87367
68400,1.86937
68410,1.87091
68420,1.87881
68430,1.87702
68440,1.88177
68450,1.87654
68460,1.88615
68470,1.88634
68480,1.88528
68490,1.88301
68500,1.87981
68510,1.88367
68520,1.87538
68530,1.87696
68540,1.87062
68550,1.87586
68560,1.87322
68570,1.88031
68580,1.87075
68590,1.88687
68600,1.87537
68610,1.87496
68620,1.88166
68630,1.87218
68640,1.87791
68650,1.88248
68660,1.88713
68670,1.88391
68680,1.88176
68690,1.88761
68700,1.8925
68710,1.88242
68720,1.88611
68730,1.89217
68740,1.89453
68750,1.8969
68760,1.89455
68770,1.88874
68780,1.8856
68790,1.8954
68800,1.89526
68810,1.88486
68820,1.87613
68830,1.88258
68840,1.88449
68850,1.89073
68860,1.88814
68870,1.89154
68880,1.88386
68890,1.88655
68900,1.89011
68910,1.89098
68920,1.89328
68930,1.89701
68940,1.89599
68950,1.89365
68960,1.89478
68970,1.89463
68980,1.90626
68990,1.90582
69000,1.90987
69010,1.90564
69020,1.90622
69030,1.90069
69040,1.90312
69050,1.90363
69060,1.89551
69070,1.89626
69080,1.89561
69090,1.89761
69100,1.90372
69110,1.9003
69120,1.90317
69130,1.89855
69140,1.90169
69150,1.91333
69160,1.89166
69170,1.90251
69180,1.90559
69190,1.90014
69200,1.90172
69210,1.90428
69220,1.90139
69230,1.91326
69240,1.90501
69250,1.90215
69260,1.90607
69270,1.91338
69280,1.90455
69290,1.90738
69300,1.90859
69310,1.90675
69320,1.91282
69330,1.90427
69340,1.89401
69350,1.88572
69360,1.88308
69370,1.89289
69380,1.89365
69390,1.88001
